"","Municipio","Mesa","Cargo","Lista","Votos","VE","Year","Circuito"
"82720","EMBARCACION",3697,"GOBERNADOR","PARTIDO HUMANISTA",0,"0",2007,"40C"
"82721","EMBARCACION",3697,"SENADOR","PARTIDO HUMANISTA",0,"0",2007,"40C"
"82722","EMBARCACION",3697,"DIPUTADO","PARTIDO HUMANISTA",0,"0",2007,"40C"
"82729","EMBARCACION",3697,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",0,"0",2007,"40C"
"82730","EMBARCACION",3697,"SENADOR","MOV. SOC. DE LOS TRABAJADORES",0,"0",2007,"40C"
"82731","EMBARCACION",3697,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",0,"0",2007,"40C"
"82756","EMBARCACION",3697,"DIPUTADO","UNION VICTORIA POPULAR",0,"0",2007,"40C"
"82760","EMBARCACION",3697,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"0",2007,"40C"
"82762","EMBARCACION",3697,"GOBERNADOR","PARTIDO DEL OBRERO",0,"0",2007,"40C"
"82763","EMBARCACION",3697,"SENADOR","PARTIDO DEL OBRERO",0,"0",2007,"40C"
"82764","EMBARCACION",3697,"DIPUTADO","PARTIDO DEL OBRERO",0,"0",2007,"40C"
"82765","EMBARCACION",3697,"GOBERNADOR","PARTIDO NUEVA GENERACION",0,"0",2007,"40C"
"82768","EMBARCACION",3697,"GOBERNADOR","PROPUESTA SALTENA",0,"0",2007,"40C"
"82769","EMBARCACION",3697,"DIPUTADO","PROPUESTA SALTENA",0,"0",2007,"40C"
"82776","EMBARCACION",3697,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",42,"0",2007,"40C"
"82777","EMBARCACION",3697,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",42,"0",2007,"40C"
"82778","EMBARCACION",3697,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",42,"0",2007,"40C"
"82781","EMBARCACION",3697,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",0,"0",2007,"40C"
"82782","EMBARCACION",3697,"GOBERNADOR","CONCERTACION SALTENA",0,"0",2007,"40C"
"82783","EMBARCACION",3697,"SENADOR","CONCERTACION SALTENA",0,"0",2007,"40C"
"82784","EMBARCACION",3697,"DIPUTADO","CONCERTACION SALTENA",0,"0",2007,"40C"
"82796","EMBARCACION",3697,"GOBERNADOR","VOTOS EN BLANCO",2,"0",2007,"40C"
"82797","EMBARCACION",3697,"SENADOR","VOTOS EN BLANCO",2,"0",2007,"40C"
"82798","EMBARCACION",3697,"DIPUTADO","VOTOS EN BLANCO",2,"0",2007,"40C"
"82829","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"1",2007,"31A"
"82830","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","PARTIDO DEL OBRERO",5,"1",2007,"31A"
"82831","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","PARTIDO DEL OBRERO",5,"1",2007,"31A"
"82832","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","PARTIDO DEL OBRERO",5,"1",2007,"31A"
"82836","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","PARTIDO NUEVA GENERACION",3,"1",2007,"31A"
"82839","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","PROPUESTA SALTENA",1,"1",2007,"31A"
"82840","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","PROPUESTA SALTENA",2,"1",2007,"31A"
"82841","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","PROPUESTA SALTENA",2,"1",2007,"31A"
"82849","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",182,"1",2007,"31A"
"82850","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",162,"1",2007,"31A"
"82851","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",172,"1",2007,"31A"
"82854","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"82855","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"82856","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"82859","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","CONCERTACION SALTENA",0,"1",2007,"31A"
"82860","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","CONCERTACION SALTENA",2,"1",2007,"31A"
"82861","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","CONCERTACION SALTENA",2,"1",2007,"31A"
"82873","S. RAMON DE LA NUEVA ORAN",3612,"GOBERNADOR","VOTOS EN BLANCO",4,"1",2007,"31A"
"82874","S. RAMON DE LA NUEVA ORAN",3612,"SENADOR","VOTOS EN BLANCO",38,"1",2007,"31A"
"82875","S. RAMON DE LA NUEVA ORAN",3612,"DIPUTADO","VOTOS EN BLANCO",26,"1",2007,"31A"
"82912","SALTA",1126,"GOBERNADOR","PJ - FRE.JU.VI.",113,"0",2007,"2K"
"82913","SALTA",1126,"DIPUTADO","PJ - FRE.JU.VI.",56,"0",2007,"2K"
"82918","SALTA",1126,"DIPUTADO","PARTIDO DEMOCRATA CRISTIANO",9,"0",2007,"2K"
"82924","SALTA",1126,"DIPUTADO","PARTIDO CONSERVADOR POPULAR",37,"0",2007,"2K"
"82926","SALTA",1126,"GOBERNADOR","PARTIDO HUMANISTA",0,"0",2007,"2K"
"82927","SALTA",1126,"DIPUTADO","PARTIDO HUMANISTA",0,"0",2007,"2K"
"82936","SALTA",1126,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",3,"0",2007,"2K"
"82937","SALTA",1126,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",3,"0",2007,"2K"
"82940","SALTA",1126,"DIPUTADO","FRENTE GRANDE",20,"0",2007,"2K"
"82955","SALTA",1126,"DIPUTADO","CORRIENTE PATRIA LIBRE",13,"0",2007,"2K"
"82980","CERRILLOS",3841,"GOBERNADOR","PJ - FRE.JU.VI.",150,"0",2007,"52A"
"82981","CERRILLOS",3841,"SENADOR","PJ - FRE.JU.VI.",135,"0",2007,"52A"
"82982","CERRILLOS",3841,"DIPUTADO","PJ - FRE.JU.VI.",127,"0",2007,"52A"
"82988","CERRILLOS",3841,"SENADOR","PARTIDO DEMOCRATA CRISTIANO",3,"0",2007,"52A"
"82989","CERRILLOS",3841,"DIPUTADO","PARTIDO DEMOCRATA CRISTIANO",3,"0",2007,"52A"
"82997","CERRILLOS",3841,"GOBERNADOR","PARTIDO HUMANISTA",0,"0",2007,"52A"
"83004","CERRILLOS",3841,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",1,"0",2007,"52A"
"83029","CERRILLOS",3841,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",3,"0",2007,"52A"
"83030","CERRILLOS",3841,"SENADOR","MOVIMIENTO POPULAR SALTENO",4,"0",2007,"52A"
"83031","CERRILLOS",3841,"DIPUTADO","MOVIMIENTO POPULAR SALTENO",3,"0",2007,"52A"
"83036","CERRILLOS",3841,"GOBERNADOR","PARTIDO DEL OBRERO",6,"0",2007,"52A"
"83038","CERRILLOS",3841,"GOBERNADOR","PARTIDO NUEVA GENERACION",5,"0",2007,"52A"
"83041","CERRILLOS",3841,"GOBERNADOR","PROPUESTA SALTENA",8,"0",2007,"52A"
"83042","CERRILLOS",3841,"SENADOR","PROPUESTA SALTENA",18,"0",2007,"52A"
"83043","CERRILLOS",3841,"DIPUTADO","PROPUESTA SALTENA",22,"0",2007,"52A"
"83054","CERRILLOS",3841,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",146,"0",2007,"52A"
"83055","CERRILLOS",3841,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",98,"0",2007,"52A"
"83056","CERRILLOS",3841,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",73,"0",2007,"52A"
"83060","CERRILLOS",3841,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",0,"0",2007,"52A"
"83061","CERRILLOS",3841,"GOBERNADOR","CONCERTACION SALTENA",16,"0",2007,"52A"
"83062","CERRILLOS",3841,"SENADOR","CONCERTACION SALTENA",56,"0",2007,"52A"
"83063","CERRILLOS",3841,"DIPUTADO","CONCERTACION SALTENA",72,"0",2007,"52A"
"83076","CERRILLOS",3841,"GOBERNADOR","VOTOS EN BLANCO",24,"0",2007,"52A"
"83077","CERRILLOS",3841,"SENADOR","VOTOS EN BLANCO",45,"0",2007,"52A"
"83078","CERRILLOS",3841,"DIPUTADO","VOTOS EN BLANCO",59,"0",2007,"52A"
"83109","SALTA",1126,"DIPUTADO","UNION VICTORIA POPULAR",7,"0",2007,"2K"
"83113","SALTA",1126,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",2,"0",2007,"2K"
"83114","SALTA",1126,"DIPUTADO","MOVIMIENTO POPULAR SALTENO",2,"0",2007,"2K"
"83118","SALTA",1126,"GOBERNADOR","PARTIDO DEL OBRERO",13,"0",2007,"2K"
"83119","SALTA",1126,"DIPUTADO","PARTIDO DEL OBRERO",15,"0",2007,"2K"
"83122","SALTA",1126,"DIPUTADO","VECINOS UNIDOS",32,"0",2007,"2K"
"83124","SALTA",1126,"GOBERNADOR","PARTIDO NUEVA GENERACION",0,"0",2007,"2K"
"83125","SALTA",1126,"DIPUTADO","PARTIDO NUEVA GENERACION",9,"0",2007,"2K"
"83130","SALTA",1126,"GOBERNADOR","PROPUESTA SALTENA",10,"0",2007,"2K"
"83131","SALTA",1126,"DIPUTADO","PROPUESTA SALTENA",14,"0",2007,"2K"
"83139","SALTA",1126,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",134,"0",2007,"2K"
"83140","SALTA",1126,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",59,"0",2007,"2K"
"83143","SALTA",1126,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",2,"0",2007,"2K"
"83144","SALTA",1126,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",3,"0",2007,"2K"
"83147","SALTA",1126,"GOBERNADOR","CONCERTACION SALTENA",2,"0",2007,"2K"
"83148","SALTA",1126,"DIPUTADO","CONCERTACION SALTENA",6,"0",2007,"2K"
"83160","SALTA",1126,"GOBERNADOR","VOTOS EN BLANCO",19,"0",2007,"2K"
"83161","SALTA",1126,"DIPUTADO","VOTOS EN BLANCO",14,"0",2007,"2K"
"83194","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","PJ - FRE.JU.VI.",123,"1",2007,"31A"
"83195","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","PJ - FRE.JU.VI.",116,"1",2007,"31A"
"83196","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","PJ - FRE.JU.VI.",116,"1",2007,"31A"
"83205","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","PARTIDO HUMANISTA",1,"1",2007,"31A"
"83206","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","PARTIDO HUMANISTA",2,"1",2007,"31A"
"83207","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","PARTIDO HUMANISTA",2,"1",2007,"31A"
"83216","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",1,"1",2007,"31A"
"83217","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","MOV. SOC. DE LOS TRABAJADORES",1,"1",2007,"31A"
"83218","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",1,"1",2007,"31A"
"83244","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"1",2007,"31A"
"83245","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","PARTIDO DEL OBRERO",4,"1",2007,"31A"
"83246","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","PARTIDO DEL OBRERO",4,"1",2007,"31A"
"83247","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","PARTIDO DEL OBRERO",4,"1",2007,"31A"
"83251","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","PARTIDO NUEVA GENERACION",2,"1",2007,"31A"
"83265","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","PJ - FRE.JU.VI.",123,"1",2007,"31A"
"83266","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","PJ - FRE.JU.VI.",119,"1",2007,"31A"
"83267","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","PJ - FRE.JU.VI.",119,"1",2007,"31A"
"83276","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","PARTIDO HUMANISTA",1,"1",2007,"31A"
"83277","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","PARTIDO HUMANISTA",1,"1",2007,"31A"
"83278","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","PARTIDO HUMANISTA",2,"1",2007,"31A"
"83287","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83288","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83289","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83315","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"1",2007,"31A"
"83316","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","PARTIDO DEL OBRERO",7,"1",2007,"31A"
"83317","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","PARTIDO DEL OBRERO",6,"1",2007,"31A"
"83318","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","PARTIDO DEL OBRERO",7,"1",2007,"31A"
"83322","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","PARTIDO NUEVA GENERACION",3,"1",2007,"31A"
"83325","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","PROPUESTA SALTENA",0,"1",2007,"31A"
"83326","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","PROPUESTA SALTENA",0,"1",2007,"31A"
"83327","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","PROPUESTA SALTENA",1,"1",2007,"31A"
"83335","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",168,"1",2007,"31A"
"83336","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",143,"1",2007,"31A"
"83337","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",157,"1",2007,"31A"
"83340","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",0,"1",2007,"31A"
"83341","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","ENCUENTRO POPULAR AMPLIO",0,"1",2007,"31A"
"83342","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",0,"1",2007,"31A"
"83345","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","CONCERTACION SALTENA",5,"1",2007,"31A"
"83346","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","CONCERTACION SALTENA",7,"1",2007,"31A"
"83347","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","CONCERTACION SALTENA",7,"1",2007,"31A"
"83359","S. RAMON DE LA NUEVA ORAN",3613,"GOBERNADOR","VOTOS EN BLANCO",20,"1",2007,"31A"
"83360","S. RAMON DE LA NUEVA ORAN",3613,"SENADOR","VOTOS EN BLANCO",51,"1",2007,"31A"
"83361","S. RAMON DE LA NUEVA ORAN",3613,"DIPUTADO","VOTOS EN BLANCO",34,"1",2007,"31A"
"83399","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","PROPUESTA SALTENA",4,"1",2007,"31A"
"83400","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","PROPUESTA SALTENA",4,"1",2007,"31A"
"83401","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","PROPUESTA SALTENA",4,"1",2007,"31A"
"83409","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",161,"1",2007,"31A"
"83410","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",129,"1",2007,"31A"
"83411","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",147,"1",2007,"31A"
"83414","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83415","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83416","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83419","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","CONCERTACION SALTENA",2,"1",2007,"31A"
"83420","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","CONCERTACION SALTENA",7,"1",2007,"31A"
"83421","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","CONCERTACION SALTENA",2,"1",2007,"31A"
"83433","S. RAMON DE LA NUEVA ORAN",3611,"GOBERNADOR","VOTOS EN BLANCO",22,"1",2007,"31A"
"83434","S. RAMON DE LA NUEVA ORAN",3611,"SENADOR","VOTOS EN BLANCO",57,"1",2007,"31A"
"83435","S. RAMON DE LA NUEVA ORAN",3611,"DIPUTADO","VOTOS EN BLANCO",44,"1",2007,"31A"
"83472","NAZARENO",1805,"GOBERNADOR","PJ - FRE.JU.VI.",23,"0",2007,"51F"
"83473","NAZARENO",1805,"SENADOR","PJ - FRE.JU.VI.",12,"0",2007,"51F"
"83474","NAZARENO",1805,"DIPUTADO","PJ - FRE.JU.VI.",12,"0",2007,"51F"
"83482","NAZARENO",1805,"GOBERNADOR","PARTIDO HUMANISTA",0,"0",2007,"51F"
"83489","NAZARENO",1805,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",0,"0",2007,"51F"
"83490","NAZARENO",1805,"DIPUTADO","FRENTE GRANDE",1,"0",2007,"51F"
"83515","NAZARENO",1805,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"0",2007,"51F"
"83516","NAZARENO",1805,"SENADOR","MOVIMIENTO REGIONAL DEL PUEBLO",11,"0",2007,"51F"
"83517","NAZARENO",1805,"DIPUTADO","MOVIMIENTO REGIONAL DEL PUEBLO",11,"0",2007,"51F"
"83520","NAZARENO",1805,"GOBERNADOR","PARTIDO DEL OBRERO",0,"0",2007,"51F"
"83521","NAZARENO",1805,"GOBERNADOR","PARTIDO NUEVA GENERACION",0,"0",2007,"51F"
"83524","NAZARENO",1805,"GOBERNADOR","PROPUESTA SALTENA",0,"0",2007,"51F"
"83529","NAZARENO",1805,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",1,"0",2007,"51F"
"83530","NAZARENO",1805,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",0,"0",2007,"51F"
"83531","NAZARENO",1805,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",0,"0",2007,"51F"
"83534","NAZARENO",1805,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",0,"0",2007,"51F"
"83535","NAZARENO",1805,"GOBERNADOR","CONCERTACION SALTENA",0,"0",2007,"51F"
"83543","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","PJ - FRE.JU.VI.",124,"1",2007,"31A"
"83544","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","PJ - FRE.JU.VI.",117,"1",2007,"31A"
"83545","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","PJ - FRE.JU.VI.",114,"1",2007,"31A"
"83554","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83555","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83556","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83565","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",2,"1",2007,"31A"
"83566","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","MOV. SOC. DE LOS TRABAJADORES",2,"1",2007,"31A"
"83567","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",2,"1",2007,"31A"
"83593","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",1,"1",2007,"31A"
"83594","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","PARTIDO DEL OBRERO",9,"1",2007,"31A"
"83595","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","PARTIDO DEL OBRERO",11,"1",2007,"31A"
"83596","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","PARTIDO DEL OBRERO",11,"1",2007,"31A"
"83600","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","PARTIDO NUEVA GENERACION",0,"1",2007,"31A"
"83603","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","PROPUESTA SALTENA",4,"1",2007,"31A"
"83604","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","PROPUESTA SALTENA",3,"1",2007,"31A"
"83605","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","PROPUESTA SALTENA",3,"1",2007,"31A"
"83613","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",151,"1",2007,"31A"
"83614","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",127,"1",2007,"31A"
"83615","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",134,"1",2007,"31A"
"83618","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83619","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","ENCUENTRO POPULAR AMPLIO",2,"1",2007,"31A"
"83620","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83623","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","CONCERTACION SALTENA",5,"1",2007,"31A"
"83624","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","CONCERTACION SALTENA",6,"1",2007,"31A"
"83625","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","CONCERTACION SALTENA",8,"1",2007,"31A"
"83637","S. RAMON DE LA NUEVA ORAN",3609,"GOBERNADOR","VOTOS EN BLANCO",21,"1",2007,"31A"
"83638","S. RAMON DE LA NUEVA ORAN",3609,"SENADOR","VOTOS EN BLANCO",50,"1",2007,"31A"
"83639","S. RAMON DE LA NUEVA ORAN",3609,"DIPUTADO","VOTOS EN BLANCO",45,"1",2007,"31A"
"83676","NAZARENO",1804,"GOBERNADOR","PJ - FRE.JU.VI.",25,"0",2007,"51E"
"83677","NAZARENO",1804,"SENADOR","PJ - FRE.JU.VI.",17,"0",2007,"51E"
"83678","NAZARENO",1804,"DIPUTADO","PJ - FRE.JU.VI.",17,"0",2007,"51E"
"83686","NAZARENO",1804,"GOBERNADOR","PARTIDO HUMANISTA",0,"0",2007,"51E"
"83690","NAZARENO",1805,"GOBERNADOR","VOTOS EN BLANCO",0,"0",2007,"51F"
"83691","NAZARENO",1805,"SENADOR","VOTOS EN BLANCO",1,"0",2007,"51F"
"83692","NAZARENO",1805,"DIPUTADO","VOTOS EN BLANCO",0,"0",2007,"51F"
"83729","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","PJ - FRE.JU.VI.",113,"1",2007,"31A"
"83730","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","PJ - FRE.JU.VI.",95,"1",2007,"31A"
"83731","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","PJ - FRE.JU.VI.",95,"1",2007,"31A"
"83740","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83741","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83742","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","PARTIDO HUMANISTA",0,"1",2007,"31A"
"83751","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83752","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83753","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","MOV. SOC. DE LOS TRABAJADORES",0,"1",2007,"31A"
"83779","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","MOVIMIENTO POPULAR SALTENO",0,"1",2007,"31A"
"83780","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","PARTIDO DEL OBRERO",3,"1",2007,"31A"
"83781","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","PARTIDO DEL OBRERO",3,"1",2007,"31A"
"83782","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","PARTIDO DEL OBRERO",7,"1",2007,"31A"
"83786","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","PARTIDO NUEVA GENERACION",0,"1",2007,"31A"
"83789","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","PROPUESTA SALTENA",0,"1",2007,"31A"
"83790","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","PROPUESTA SALTENA",0,"1",2007,"31A"
"83791","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","PROPUESTA SALTENA",0,"1",2007,"31A"
"83799","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","F.PARA LA VICTORIA-P.RENOVADOR",184,"1",2007,"31A"
"83800","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","F.PARA LA VICTORIA-P.RENOVADOR",167,"1",2007,"31A"
"83801","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","F.PARA LA VICTORIA-P.RENOVADOR",169,"1",2007,"31A"
"83804","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83805","S. RAMON DE LA NUEVA ORAN",3607,"SENADOR","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83806","S. RAMON DE LA NUEVA ORAN",3607,"DIPUTADO","ENCUENTRO POPULAR AMPLIO",1,"1",2007,"31A"
"83809","S. RAMON DE LA NUEVA ORAN",3607,"GOBERNADOR","CONCERTACION SALTENA",5,"1",2007,"31A"
